"Latest: Time (s)","Latest: Absorbance at 450.2 nm"
0,0.682717122696
1.67147333333,0.681696805411
3.34294666667,0.683866934595
5.01442,0.681389041328
6.68589333333,0.682367447568
8.35736666667,0.681512201918
10.02884,0.6817555163
11.7003133333,0.681580218837
13.3717866667,0.680946573339
15.04326,0.681225512092
16.7147333333,0.679585116752
18.3862066667,0.679121083569
20.05768,0.680099374576
21.7291533333,0.679582693719
23.4006266667,0.679704804441
25.0721,0.678849002511
26.7435733333,0.677476680137
28.4150466667,0.676285256295
30.08652,0.676498257879
31.7579933333,0.677001912869
33.4294666667,0.675174771659
35.10094,0.676630868711
36.7724133333,0.675955136614
38.4438866667,0.674354307892
40.11536,0.676111351303
41.7868333333,0.674315473143
43.4583066667,0.674232229525
45.12978,0.674081607115
46.8012533333,0.675499631094
48.4727266667,0.671670134158
50.1442,0.67497720216
51.8156733333,0.673040379044
53.4871466667,0.672313015124
55.15862,0.672445942966
56.8300933333,0.672176290186
58.5015666667,0.672626731861
60.17304,0.67009592512
61.8445133333,0.671638675939
63.5159866667,0.672391522367
65.18746,0.671971878685
66.8589333333,0.670550014125
68.5304066667,0.669368869906
70.20188,0.669412393163
71.8733533333,0.670260586226
73.5448266667,0.668422168602
75.2163,0.669017687714
76.8877733333,0.667828775148
78.5592466667,0.665157944962
80.23072,0.666748695328
81.9021933333,0.667952604973
83.5736666667,0.666928304286
85.24514,0.667150238302
86.9166133333,0.665831287106
88.5880866667,0.666390744778
90.25956,0.665273851695
91.9310333333,0.663971745992
93.6025066667,0.664264678463
95.27398,0.665690459632
96.9454533333,0.663150381213
98.6169266667,0.663496978685
100.2884,0.662211304222
101.959873333,0.662640777394
103.631346667,0.661822828134
105.30282,0.660155492619
106.974293333,0.66233418929
108.645766667,0.659799460329
110.31724,0.661572990915
111.988713333,0.661365247186
113.660186667,0.66004982338
115.33166,0.661156183555
117.003133333,0.657972685722
118.674606667,0.659806791625
120.34608,0.658332991234
122.017553333,0.657966025703
123.689026667,0.658020333452
125.3605,0.660791466576
127.031973333,0.656326290356
128.703446667,0.656507383493
130.37492,0.657164495832
132.046393333,0.657624580456
133.717866667,0.656283931331
135.38934,0.654885089773
137.060813333,0.653236906678
138.732286667,0.653451444513
140.40376,0.65548129464
142.075233333,0.655246660032
143.746706667,0.65289080298
145.41818,0.653187500691
147.089653333,0.651842272978
148.761126667,0.65285333446
150.4326,0.6521373704
152.104073333,0.651640393322
153.775546667,0.653671541437
155.44702,0.651768151158
157.118493333,0.65079778013
158.789966667,0.650812771972
160.46144,0.652001418767
162.132913333,0.649721610282
163.804386667,0.64898682365
165.47586,0.648739245142
167.147333333,0.647922259834
168.818806667,0.64748296119
170.49028,0.647155402627
172.161753333,0.646892509754
173.833226667,0.647808640023
175.5047,0.648280081099
177.176173333,0.647097065387
178.847646667,0.646446019127
180.51912,0.644954767285
182.190593333,0.647518593863
183.862066667,0.644334227467
185.53354,0.643079588541
187.205013333,0.643921852966
188.876486667,0.641538906349
190.54796,0.641036904802
192.219433333,0.642339512377
193.890906667,0.643448427903
195.56238,0.642249700912
197.233853333,0.642834364308
198.905326667,0.643513090631
